"caseid","year","rr","rr_lag","union_now","union_past","union_gained","union_lost","age","female","educ","faminc","pid7"
14107,"2012",1,1,1,0,0,0,46,0,2,15,5
14107,"2014",1,1,1,0,0,0,46,0,3,15,5
66973,"2010",0.75,NA,1,0,NA,NA,50,1,4,11,6
66973,"2012",0.75,0.75,1,0,0,0,50,1,4,15,6
66973,"2014",0.75,0.75,1,0,0,0,50,1,4,15,6
33213,"2010",0.25,NA,1,0,NA,NA,52,1,4,9,1
33213,"2012",0.125,0.25,1,0,0,0,52,1,4,15,2
33213,"2014",0.125,0.125,1,0,0,0,52,1,4,15,1
71087,"2010",1,NA,1,0,NA,NA,58,0,6,15,7
71087,"2012",1,1,1,0,0,0,58,0,6,15,7
71087,"2014",0.875,1,1,0,0,0,58,0,6,15,7
11781,"2010",1,NA,0,0,NA,NA,62,0,3,12,5
11781,"2012",1,1,0,0,0,0,62,0,4,15,6
11781,"2014",1,1,0,0,0,0,62,0,4,15,5
15423,"2010",0.25,NA,1,0,NA,NA,57,1,6,2,1
15423,"2012",0.25,0.25,1,0,0,0,57,1,6,15,1
15423,"2014",0.75,0.25,1,0,0,0,57,1,6,15,1
20856,"2010",0.875,NA,1,0,NA,NA,66,0,2,9,6
20856,"2012",1,0.875,1,0,0,0,66,0,2,15,6
20856,"2014",0.875,1,1,0,0,0,66,0,3,NA,6
39729,"2010",0.75,NA,1,0,NA,NA,49,0,2,15,5
39729,"2012",0.75,0.75,1,0,0,0,49,0,2,15,3
39729,"2014",1,0.75,1,0,0,0,49,0,2,15,5
71251,"2010",1,NA,1,0,NA,NA,60,1,2,12,7
71251,"2012",1,1,1,0,0,0,60,1,2,15,7
71251,"2014",1,1,1,0,0,0,60,1,2,15,7
27102,"2010",0,NA,1,0,NA,NA,64,0,6,12,2
27102,"2012",0.25,0,1,0,0,0,64,0,6,15,2
27102,"2014",0.25,0.25,1,0,0,0,64,0,6,15,2
6540,"2010",0.75,NA,1,0,NA,NA,59,0,2,8,7
6540,"2012",0.75,0.75,1,0,0,0,59,0,2,15,7
6540,"2014",0.75,0.75,1,0,0,0,59,0,3,15,7
913,"2010",1,NA,0,0,NA,NA,46,0,3,12,7
913,"2012",1,1,0,0,0,0,46,0,4,15,7
913,"2014",1,1,0,0,0,0,46,0,4,15,7
38363,"2010",0.25,NA,1,0,NA,NA,75,1,5,6,3
38363,"2012",0.375,0.25,1,0,0,0,75,1,5,15,3
38363,"2014",0.375,0.375,1,0,0,0,75,1,5,15,3
19219,"2010",0.125,NA,1,0,NA,NA,64,1,6,10,1
19219,"2012",0.25,0.125,1,0,0,0,64,1,6,15,1
19219,"2014",0.25,0.25,1,0,0,0,64,1,6,15,1
6103,"2010",0.625,NA,1,0,NA,NA,56,0,5,12,2
6103,"2012",0.5,0.625,1,0,0,0,56,0,5,15,2
6103,"2014",0.75,0.5,1,0,0,0,56,0,5,15,2
960,"2010",1,NA,1,0,NA,NA,70,0,6,15,7
960,"2012",1,1,1,0,0,0,70,0,6,NA,7
960,"2014",1,1,1,0,0,0,70,0,6,NA,7
14944,"2010",0.25,NA,0,0,NA,NA,49,1,5,15,NA
14944,"2012",0.875,0.25,0,0,0,0,49,1,5,15,5
14944,"2014",0.625,0.875,0,0,0,0,49,1,5,NA,8
10664,"2010",0.75,NA,1,0,NA,NA,61,0,6,10,4
10664,"2012",0.625,0.75,1,0,0,0,61,0,6,15,4
10664,"2014",0.75,0.625,1,0,0,0,61,0,6,15,4
36029,"2010",0.875,NA,1,0,NA,NA,75,0,6,10,7
36029,"2012",1,0.875,1,0,0,0,75,0,6,15,7
36029,"2014",0.875,1,1,0,0,0,75,0,6,15,7
77146,"2010",0.875,NA,1,0,NA,NA,25,0,3,10,6
77146,"2012",0.25,0.875,1,0,0,0,25,0,6,15,6
77146,"2014",0.625,0.25,1,0,0,0,25,0,6,15,6
35632,"2010",0.875,NA,1,0,NA,NA,32,0,5,11,6
35632,"2012",0.75,0.875,1,0,0,0,32,0,5,15,6
35632,"2014",1,0.75,1,0,0,0,32,0,5,15,6
49317,"2010",0.25,NA,1,0,NA,NA,61,0,5,13,1
49317,"2012",0.25,0.25,1,0,0,0,61,0,5,15,1
49317,"2014",0.125,0.25,1,0,0,0,61,0,5,15,1
14872,"2010",0,NA,1,0,NA,NA,66,0,6,14,2
14872,"2012",0.125,0,1,0,0,0,66,0,6,NA,2
14872,"2014",0.125,0.125,1,0,0,0,66,0,6,NA,2
36064,"2010",1,NA,1,0,NA,NA,60,0,4,10,7
36064,"2012",1,1,1,0,0,0,60,0,4,15,7
36064,"2014",1,1,1,0,0,0,60,0,4,15,7
31820,"2010",0.5,NA,0,0,NA,NA,63,0,5,10,1
31820,"2012",0.5,0.5,0,0,0,0,63,0,5,15,1
31820,"2014",0.5,0.5,0,1,0,1,63,0,5,15,1
20017,"2010",1,NA,1,0,NA,NA,62,0,2,12,4
20017,"2012",1,1,1,0,0,0,62,0,2,15,5
20017,"2014",1,1,1,0,0,0,62,0,2,15,4
18948,"2010",0.5,NA,1,0,NA,NA,37,1,3,2,2
18948,"2012",0.5,0.5,1,0,0,0,37,1,3,15,1
18948,"2014",0.5,0.5,1,0,0,0,37,1,3,15,2
4016,"2010",0.5,NA,0,0,NA,NA,65,0,4,13,7
4016,"2012",0.75,0.5,0,1,0,1,65,0,4,15,7
4016,"2014",0.75,0.75,0,1,0,0,65,0,4,15,7
21716,"2010",0.625,NA,1,0,NA,NA,61,1,6,15,1
21716,"2012",0.5,0.625,1,0,0,0,61,1,6,NA,1
21716,"2014",0.625,0.5,1,0,0,0,61,1,6,NA,1
74950,"2010",0.625,NA,1,0,NA,NA,61,1,3,9,1
74950,"2012",0.625,0.625,1,0,0,0,61,1,3,15,1
74950,"2014",0.375,0.625,1,0,0,0,61,1,3,15,1
12957,"2010",1,NA,1,0,NA,NA,68,1,2,6,7
12957,"2012",1,1,1,0,0,0,68,1,2,15,7
12957,"2014",0.875,1,1,0,0,0,68,1,2,15,7
33172,"2010",1,NA,1,0,NA,NA,54,1,6,11,5
33172,"2012",0.75,1,1,0,0,0,54,1,6,15,5
33172,"2014",0.75,0.75,1,0,0,0,54,1,6,15,5
10592,"2010",0.625,NA,1,0,NA,NA,67,0,5,15,4
10592,"2012",0.5,0.625,1,0,0,0,67,0,5,NA,3
10592,"2014",0.25,0.5,1,0,0,0,67,0,5,NA,4
29950,"2010",0.75,NA,1,0,NA,NA,45,0,3,12,4
29950,"2012",1,0.75,1,0,0,0,45,0,3,15,5
29950,"2014",1,1,1,0,0,0,45,0,3,15,4
70685,"2010",0.625,NA,1,0,NA,NA,52,0,5,15,7
70685,"2012",0.75,0.625,1,0,0,0,52,0,5,NA,7
70685,"2014",1,0.75,1,0,0,0,52,0,5,NA,7
6569,"2010",1,NA,1,0,NA,NA,57,0,2,8,6
6569,"2012",1,1,1,0,0,0,57,0,2,15,6
6569,"2014",1,1,1,0,0,0,57,0,2,15,6
48956,"2010",0.875,NA,0,0,NA,NA,61,1,5,11,2
48956,"2012",0.5,0.875,0,1,0,1,61,1,5,15,2
48956,"2014",0.25,0.5,0,1,0,0,61,1,5,15,2
70960,"2010",1,NA,1,0,NA,NA,55,0,5,11,1
70960,"2012",1,1,1,0,0,0,55,0,5,NA,5
70960,"2014",1,1,1,0,0,0,55,0,5,15,1
26023,"2010",0.875,NA,1,0,NA,NA,73,1,2,4,7
26023,"2012",0.75,0.875,1,0,0,0,73,1,2,15,7
26023,"2014",0.875,0.75,1,0,0,0,73,1,2,15,7
30506,"2010",0.625,NA,1,0,NA,NA,48,1,3,11,3
30506,"2012",0.375,0.625,1,0,0,0,48,1,3,15,3
30506,"2014",0.375,0.375,1,0,0,0,48,1,3,15,3
19593,"2010",1,NA,1,0,NA,NA,66,0,2,3,5
19593,"2012",1,1,1,0,0,0,66,0,2,15,5
19593,"2014",1,1,1,0,0,0,66,0,2,15,5
33913,"2010",0.875,NA,1,0,NA,NA,68,1,5,6,6
33913,"2012",0.875,0.875,1,0,0,0,68,1,5,15,7
33913,"2014",0.875,0.875,1,0,0,0,68,1,5,NA,6
28504,"2010",0,NA,1,0,NA,NA,67,1,6,14,1
28504,"2012",0,0,1,0,0,0,67,1,6,15,1
28504,"2014",0.25,0,1,0,0,0,67,1,6,15,1
38970,"2010",0.375,NA,1,0,NA,NA,74,1,4,7,3
38970,"2012",0.375,0.375,1,0,0,0,74,1,4,15,3
38970,"2014",0.25,0.375,1,0,0,0,74,1,4,15,3
21167,"2010",0.75,NA,0,0,NA,NA,80,0,2,10,7
21167,"2012",0.875,0.75,0,1,0,1,80,0,2,15,7
21167,"2014",0.75,0.875,0,1,0,0,80,0,2,15,7
8073,"2010",0.25,NA,1,0,NA,NA,45,1,6,14,1
8073,"2012",0.125,0.25,1,0,0,0,45,1,6,15,1
8073,"2014",0,0.125,1,0,0,0,45,1,6,15,1
77830,"2010",0.5,NA,1,0,NA,NA,64,0,5,15,2
77830,"2012",0.5,0.5,1,0,0,0,64,0,5,NA,2
77830,"2014",0.625,0.5,1,0,0,0,64,0,5,NA,2
30545,"2010",1,NA,1,0,NA,NA,42,1,5,7,6
30545,"2012",1,1,1,0,0,0,42,1,5,15,7
30545,"2014",1,1,1,0,0,0,42,1,5,15,6
77036,"2010",0.75,NA,1,0,NA,NA,57,1,3,13,1
77036,"2012",0.25,0.75,1,0,0,0,57,1,3,15,4
77036,"2014",0.125,0.25,1,0,0,0,57,1,3,15,1
13408,"2010",0.75,NA,1,0,NA,NA,59,0,6,11,7
13408,"2012",0.875,0.75,1,0,0,0,59,0,6,15,7
13408,"2014",0.75,0.875,1,0,0,0,59,0,6,15,7
55941,"2010",0.25,NA,1,0,NA,NA,59,0,5,9,1
55941,"2012",0.125,0.25,1,0,0,0,59,0,5,15,1
55941,"2014",0,0.125,1,0,0,0,59,0,5,15,1
70329,"2010",0.5,NA,1,0,NA,NA,45,1,6,12,1
70329,"2012",0.75,0.5,1,0,0,0,45,1,6,15,1
70329,"2014",0.25,0.75,1,0,0,0,45,1,6,15,1
1436,"2010",0.625,NA,1,0,NA,NA,55,0,5,13,3
1436,"2012",0.25,0.625,1,0,0,0,55,0,5,15,3
1436,"2014",0.375,0.25,1,0,0,0,55,0,5,15,3
64103,"2010",0.625,NA,1,0,NA,NA,47,0,3,1,1
64103,"2012",0.25,0.625,1,0,0,0,47,0,4,15,1
64103,"2014",0.5,0.25,1,0,0,0,47,0,4,15,1
21494,"2010",0.375,NA,1,0,NA,NA,54,0,3,14,6
21494,"2012",0.875,0.375,1,0,0,0,54,0,3,15,3
21494,"2014",0.75,0.875,1,0,0,0,54,0,3,15,6
36986,"2010",1,NA,1,0,NA,NA,54,0,2,5,2
36986,"2012",1,1,1,0,0,0,54,0,2,15,2
36986,"2014",1,1,1,0,0,0,54,0,2,15,2
15616,"2010",0.875,NA,1,0,NA,NA,37,0,4,3,4
15616,"2012",1,0.875,1,0,0,0,37,0,4,15,4
15616,"2014",1,1,1,0,0,0,37,0,4,15,4
15525,"2010",1,NA,1,0,NA,NA,55,1,6,11,2
15525,"2012",0.875,1,1,0,0,0,55,1,6,15,7
15525,"2014",1,0.875,1,0,0,0,55,1,6,15,2
27571,"2010",0.375,NA,1,0,NA,NA,64,1,3,15,2
27571,"2012",0.5,0.375,1,0,0,0,64,1,2,15,3
27571,"2014",0.125,0.5,1,0,0,0,64,1,2,15,2
19115,"2010",0.25,NA,1,0,NA,NA,42,0,3,2,3
19115,"2012",0.25,0.25,1,0,0,0,42,0,3,15,3
19115,"2014",0.25,0.25,1,0,0,0,42,0,3,15,3
79264,"2010",0.125,NA,0,0,NA,NA,54,1,5,14,1
79264,"2012",0.25,0.125,0,0,0,0,54,1,5,15,1
79264,"2014",0,0.25,0,0,0,0,54,1,5,16,1
6254,"2010",1,NA,1,0,NA,NA,58,0,6,1,4
6254,"2012",0.75,1,1,0,0,0,58,0,6,15,5
6254,"2014",0.875,0.75,1,0,0,0,58,0,6,15,4
889,"2010",1,NA,1,0,NA,NA,63,0,3,6,7
889,"2012",1,1,1,0,0,0,63,0,3,15,7
889,"2014",0.875,1,1,0,0,0,63,0,3,15,7
49002,"2010",1,NA,0,0,NA,NA,41,0,5,7,5
49002,"2012",1,1,0,0,0,0,41,0,5,15,5
49002,"2014",1,1,0,1,0,1,41,0,5,15,5
66566,"2010",0,NA,1,0,NA,NA,31,1,5,8,1
66566,"2012",0.125,0,1,0,0,0,31,1,5,15,1
66566,"2014",0,0.125,1,0,0,0,31,1,5,15,1
9856,"2010",1,NA,1,0,NA,NA,62,1,1,3,NA
9856,"2012",0.875,1,1,0,0,0,62,1,1,15,5
9856,"2014",1,0.875,1,0,0,0,62,1,1,15,8
20721,"2010",1,NA,1,0,NA,NA,78,0,2,12,7
20721,"2012",1,1,1,0,0,0,78,0,2,15,7
20721,"2014",1,1,1,0,0,0,78,0,2,15,7
82140,"2010",1,NA,0,0,NA,NA,48,0,5,11,7
82140,"2012",1,1,0,0,0,0,48,0,5,15,7
82140,"2014",1,1,0,0,0,0,48,0,5,15,7
16301,"2010",0.25,NA,1,0,NA,NA,59,1,4,15,1
16301,"2012",0,0.25,1,0,0,0,59,1,4,NA,1
16301,"2014",0.125,0,1,0,0,0,59,1,3,NA,1
67232,"2010",0.5,NA,1,0,NA,NA,56,0,5,9,3
67232,"2012",0.375,0.5,1,0,0,0,56,0,5,15,3
67232,"2014",0.375,0.375,1,0,0,0,56,0,5,15,3
16912,"2010",1,NA,1,0,NA,NA,68,0,6,12,4
16912,"2012",0.875,1,1,0,0,0,68,0,6,15,5
16912,"2014",0.75,0.875,1,0,0,0,68,0,6,15,4
8243,"2010",1,NA,1,0,NA,NA,62,1,6,10,6
8243,"2012",0.875,1,1,0,0,0,62,1,6,15,7
8243,"2014",1,0.875,1,0,0,0,62,1,6,15,6
7765,"2010",0.625,NA,1,0,NA,NA,69,0,6,12,6
7765,"2012",0.75,0.625,1,0,0,0,69,0,5,15,6
7765,"2014",0.5,0.75,1,0,0,0,69,0,5,15,6
66833,"2010",0.25,NA,0,0,NA,NA,56,0,6,12,1
66833,"2012",0.25,0.25,0,0,0,0,56,0,6,15,1
66833,"2014",0.25,0.25,0,0,0,0,56,0,6,15,1
34538,"2010",0.375,NA,1,0,NA,NA,59,0,5,10,1
34538,"2012",0.75,0.375,1,0,0,0,59,0,5,15,1
34538,"2014",0.625,0.75,1,0,0,0,59,0,5,15,1
39448,"2010",1,NA,0,0,NA,NA,65,0,5,6,5
39448,"2012",1,1,0,0,0,0,65,0,5,15,7
39448,"2014",0.75,1,0,0,0,0,65,0,5,15,5
78674,"2010",0.25,NA,1,0,NA,NA,74,0,5,13,6
78674,"2012",0.75,0.25,1,0,0,0,74,0,5,15,6
78674,"2014",0.875,0.75,1,0,0,0,74,0,5,15,6
7809,"2010",0.875,NA,1,0,NA,NA,54,0,5,13,6
7809,"2012",1,0.875,1,0,0,0,54,0,5,15,6
7809,"2014",0.875,1,1,0,0,0,54,0,5,15,6
4305,"2010",0,NA,1,0,NA,NA,36,0,5,13,1
4305,"2012",0,0,1,0,0,0,36,0,5,15,1
4305,"2014",0,0,1,0,0,0,36,0,5,15,1
63249,"2010",1,NA,0,0,NA,NA,50,0,3,13,3
63249,"2012",1,1,0,0,0,0,50,0,3,15,3
63249,"2014",0.625,1,0,0,0,0,50,0,3,NA,3
66800,"2010",1,NA,0,0,NA,NA,61,0,3,15,5
66800,"2012",1,1,0,1,0,1,61,0,3,NA,5
66800,"2014",1,1,0,1,0,0,61,0,3,NA,5
79317,"2010",0.625,NA,1,0,NA,NA,66,0,5,11,1
79317,"2012",0.5,0.625,1,0,0,0,66,0,5,15,1
79317,"2014",0.5,0.5,1,0,0,0,66,0,5,15,1
13679,"2010",1,NA,1,0,NA,NA,65,0,5,9,5
13679,"2012",1,1,1,0,0,0,65,0,5,15,5
13679,"2014",0.875,1,1,0,0,0,65,0,5,15,5
30227,"2010",1,NA,1,0,NA,NA,58,0,3,14,7
30227,"2012",1,1,1,0,0,0,58,0,3,15,7
30227,"2014",1,1,1,0,0,0,58,0,3,15,7
11874,"2010",0.5,NA,1,0,NA,NA,47,0,6,11,1
11874,"2012",0.25,0.5,1,0,0,0,47,0,6,15,1
11874,"2014",0.375,0.25,1,0,0,0,47,0,5,15,1
34239,"2010",0.25,NA,1,0,NA,NA,63,0,5,14,3
34239,"2012",0.375,0.25,1,0,0,0,63,0,5,15,3
34239,"2014",0.25,0.375,1,0,0,0,63,0,5,15,3
74310,"2010",0.625,NA,1,0,NA,NA,61,0,5,14,7
74310,"2012",1,0.625,1,0,0,0,61,0,5,15,7
74310,"2014",1,1,1,0,0,0,61,0,5,15,7
54061,"2010",0.75,NA,1,0,NA,NA,82,0,6,15,7
54061,"2012",0.75,0.75,1,0,0,0,82,0,6,15,5
54061,"2014",0.875,0.75,1,0,0,0,82,0,6,15,7
3498,"2010",0.5,NA,1,0,NA,NA,48,0,6,5,6
3498,"2012",0.25,0.5,1,0,0,0,48,0,6,15,6
3498,"2014",0.25,0.25,1,0,0,0,48,0,6,15,6
18729,"2010",0.125,NA,1,0,NA,NA,50,1,5,6,1
18729,"2012",0.375,0.125,1,0,0,0,50,1,5,15,1
18729,"2014",0.375,0.375,1,0,0,0,50,1,5,15,1
74304,"2010",0.75,NA,1,0,NA,NA,76,1,2,6,7
74304,"2012",0.75,0.75,1,0,0,0,76,1,2,15,7
74304,"2014",0.875,0.75,1,0,0,0,76,1,2,15,7
37444,"2010",1,NA,1,0,NA,NA,59,1,3,7,6
37444,"2012",1,1,1,0,0,0,59,1,3,15,6
37444,"2014",0.75,1,1,0,0,0,59,1,3,15,6
72185,"2010",0.875,NA,1,0,NA,NA,48,0,6,13,7
72185,"2012",0.875,0.875,1,0,0,0,48,0,6,15,7
72185,"2014",0.75,0.875,1,0,0,0,48,0,6,15,7
15150,"2010",1,NA,1,0,NA,NA,50,0,2,9,7
15150,"2012",1,1,1,0,0,0,50,0,2,15,7
15150,"2014",1,1,1,0,0,0,50,0,3,15,7
38594,"2010",1,NA,1,0,NA,NA,51,0,5,13,6
38594,"2012",0.625,1,1,0,0,0,51,0,5,15,6
38594,"2014",0.75,0.625,1,0,0,0,51,0,5,15,6
4076,"2010",1,NA,1,0,NA,NA,64,0,3,7,7
4076,"2012",1,1,1,0,0,0,64,0,3,15,7
4076,"2014",1,1,1,0,0,0,64,0,3,NA,7
5819,"2010",1,NA,1,0,NA,NA,57,0,5,13,7
5819,"2012",0.75,1,1,0,0,0,57,0,5,15,7
5819,"2014",0.75,0.75,1,0,0,0,57,0,5,15,7
53386,"2010",0.5,NA,1,0,NA,NA,64,1,5,8,3
53386,"2012",0.125,0.5,1,0,0,0,64,1,5,15,1
53386,"2014",0.25,0.125,1,0,0,0,64,1,5,15,3
27002,"2010",1,NA,1,0,NA,NA,66,1,3,8,7
27002,"2012",0.875,1,1,0,0,0,66,1,3,15,7
27002,"2014",1,0.875,1,0,0,0,66,1,2,15,7
6436,"2010",0.5,NA,1,0,NA,NA,52,0,6,9,1
6436,"2012",0.375,0.5,1,0,0,0,52,0,6,15,1
6436,"2014",0.5,0.375,1,0,0,0,52,0,6,15,1
19794,"2010",0.625,NA,1,0,NA,NA,49,1,2,9,2
19794,"2012",0.875,0.625,1,0,0,0,49,1,2,15,2
19794,"2014",1,0.875,1,0,0,0,49,1,2,15,2
57440,"2010",0.75,NA,1,0,NA,NA,48,1,2,13,6
57440,"2012",0.625,0.75,1,0,0,0,48,1,2,15,7
57440,"2014",0.5,0.625,1,0,0,0,48,1,2,15,6
24192,"2010",0,NA,1,0,NA,NA,44,1,3,11,1
24192,"2012",0,0,1,0,0,0,44,1,3,15,1
24192,"2014",0.5,0,1,0,0,0,44,1,3,15,1
10800,"2010",1,NA,1,0,NA,NA,60,1,3,15,5
10800,"2012",1,1,1,0,0,0,60,1,3,NA,5
10800,"2014",1,1,1,0,0,0,60,1,3,NA,5
10866,"2010",0.5,NA,1,0,NA,NA,58,1,5,7,1
10866,"2012",0.5,0.5,1,0,0,0,58,1,5,15,1
10866,"2014",0.5,0.5,1,0,0,0,58,1,5,15,1
12621,"2010",0.25,NA,1,0,NA,NA,50,1,4,8,6
12621,"2012",0.75,0.25,1,0,0,0,50,1,4,15,6
12621,"2014",0.875,0.75,1,0,0,0,50,1,4,15,6
33425,"2010",1,NA,1,0,NA,NA,47,1,4,5,4
33425,"2012",1,1,1,0,0,0,47,1,5,15,7
33425,"2014",1,1,1,0,0,0,47,1,4,15,4
19180,"2010",1,NA,1,0,NA,NA,71,1,4,6,1
19180,"2012",0.75,1,1,0,0,0,71,1,4,15,1
19180,"2014",0.75,0.75,1,0,0,0,71,1,4,15,1
3417,"2010",0.625,NA,0,0,NA,NA,59,1,6,14,7
3417,"2012",0.5,0.625,0,0,0,0,59,1,6,15,7
3417,"2014",0.625,0.5,0,1,0,1,59,1,6,15,7
53863,"2010",0.875,NA,1,0,NA,NA,62,1,3,14,7
53863,"2012",0.75,0.875,1,0,0,0,62,1,3,15,7
53863,"2014",0.75,0.75,1,0,0,0,62,1,3,15,7
63947,"2010",1,NA,0,0,NA,NA,57,1,4,15,7
63947,"2012",1,1,0,1,0,1,57,1,4,NA,7
63947,"2014",1,1,0,1,0,0,57,1,4,15,7
9775,"2010",0.125,NA,1,0,NA,NA,64,1,3,11,1
9775,"2012",0,0.125,1,0,0,0,64,1,3,15,1
9775,"2014",0,0,1,0,0,0,64,1,3,15,1
32562,"2010",0.75,NA,1,0,NA,NA,62,0,6,14,3
32562,"2012",0.625,0.75,1,0,0,0,62,0,6,15,3
32562,"2014",0.5,0.625,1,0,0,0,62,0,6,15,3
3533,"2010",1,NA,1,0,NA,NA,59,0,6,12,5
3533,"2012",1,1,1,0,0,0,59,0,6,15,5
3533,"2014",0.875,1,1,0,0,0,59,0,6,15,5
29600,"2010",1,NA,1,0,NA,NA,42,1,5,13,6
29600,"2012",1,1,1,0,0,0,42,1,5,15,6
29600,"2014",1,1,1,0,0,0,42,1,5,15,6
10503,"2010",1,NA,1,0,NA,NA,30,1,6,8,2
10503,"2012",1,1,1,0,0,0,30,1,6,15,2
10503,"2014",1,1,1,0,0,0,30,1,6,15,2
30994,"2010",0.875,NA,1,0,NA,NA,48,0,6,15,1
30994,"2012",0.625,0.875,1,0,0,0,48,0,6,NA,1
